date,video_id,object_id,behavior,x,y,width,height,area,center_x,center_y
2019_11_11,000036,7,investigating,350,423,290,180,52200,495.0,513.0
2019_11_11,000036,7,investigating,350,421,298,182,54236,499.0,512.0
2019_11_11,000036,7,investigating,397,427,260,182,47320,527.0,518.0
2019_11_11,000036,7,investigating,367,433,258,182,46956,496.0,524.0
2019_11_11,000036,7,investigating,361,436,256,182,46592,489.0,527.0
2019_11_11,000036,7,investigating,352,441,254,182,46228,479.0,532.0
2019_11_11,000036,7,investigating,366,440,246,182,44772,489.0,531.0
2019_11_11,000036,7,investigating,370,434,252,191,48132,496.0,529.5
2019_11_11,000036,7,investigating,384,431,254,188,47752,511.0,525.0
2019_11_11,000036,7,investigating,432,426,240,184,44160,552.0,518.0
2019_11_11,000036,7,investigating,439,425,232,182,42224,555.0,516.0
2019_11_11,000036,7,nose-to-nose,460,427,230,185,42550,575.0,519.5
2019_11_11,000036,7,nose-to-nose,469,411,245,180,44100,591.5,501.0
2019_11_11,000036,7,fight,454,415,257,192,49344,582.5,511.0
2019_11_11,000036,7,fight,546,363,269,170,45730,680.5,448.0
2019_11_11,000036,7,fight,619,323,244,193,47092,741.0,419.5
2019_11_11,000036,7,investigating,640,308,198,236,46728,739.0,426.0
2019_11_11,000036,7,investigating,642,329,173,236,40828,728.5,447.0
2019_11_11,000036,7,investigating,677,321,176,228,40128,765.0,435.0
2019_11_11,000036,7,investigating,677,324,177,249,44073,765.5,448.5
2019_11_11,000036,7,investigating,675,357,178,218,38804,764.0,466.0
2019_11_11,000036,7,investigating,661,359,195,212,41340,758.5,465.0
2019_11_11,000036,7,investigating,674,365,189,195,36855,768.5,462.5
2019_11_11,000036,7,investigating,682,367,188,182,34216,776.0,458.0
2019_11_11,000036,7,investigating,682,366,189,183,34587,776.5,457.5
2019_11_11,000036,7,investigating,659,383,216,168,36288,767.0,467.0
2019_11_11,000036,7,investigating,660,403,216,146,31536,768.0,476.0
2019_11_11,000036,7,investigating,653,401,216,148,31968,761.0,475.0
2019_11_11,000036,7,investigating,640,412,216,150,32400,748.0,487.0
2019_11_11,000036,7,investigating,613,410,235,152,35720,730.5,486.0
2019_11_11,000036,7,investigating,626,396,230,157,36110,741.0,474.5
2019_11_11,000036,7,investigating,638,389,226,161,36386,751.0,469.5
2019_11_11,000036,7,investigating,653,386,222,165,36630,764.0,468.5
2019_11_11,000036,7,investigating,674,369,219,168,36792,783.5,453.0
2019_11_11,000036,7,investigating,675,359,218,169,36842,784.0,443.5
2019_11_11,000036,7,investigating,693,317,207,213,44091,796.5,423.5
2019_11_11,000036,7,investigating,693,322,208,209,43472,797.0,426.5
2019_11_11,000036,7,investigating,688,323,214,208,44512,795.0,427.0
2019_11_11,000036,7,investigating,687,303,212,225,47700,793.0,415.5
2019_11_11,000036,7,investigating,682,315,211,234,49374,787.5,432.0
2019_11_11,000036,7,investigating,677,303,218,222,48396,786.0,414.0
2019_11_11,000036,7,investigating,634,324,255,163,41565,761.5,405.5
2019_11_11,000036,7,investigating,617,313,252,163,41076,743.0,394.5
2019_11_11,000036,7,investigating,631,303,249,163,40587,755.5,384.5
2019_11_11,000036,7,investigating,630,292,247,163,40261,753.5,373.5
2019_11_11,000036,7,investigating,630,293,244,163,39772,752.0,374.5
2019_11_11,000036,7,investigating,629,298,242,164,39688,750.0,380.0
2019_11_11,000036,7,investigating,629,314,239,164,39196,748.5,396.0
2019_11_11,000036,7,investigating,629,312,238,196,46648,748.0,410.0
2019_11_11,000036,7,investigating,629,313,237,195,46215,747.5,410.5
2019_11_11,000036,7,investigating,623,303,234,193,45162,740.0,399.5
2019_11_11,000036,7,investigating,603,303,249,192,47808,727.5,399.0
2019_11_11,000036,7,investigating,586,298,265,171,45315,718.5,383.5
2019_11_11,000036,7,investigating,590,289,248,172,42656,714.0,375.0
2019_11_11,000036,7,investigating,627,268,222,174,38628,738.0,355.0
2019_11_11,000036,7,investigating,638,263,211,175,36925,743.5,350.5
2019_11_11,000036,7,investigating,625,262,205,184,37720,727.5,354.0
2019_11_11,000036,7,investigating,631,259,202,188,37976,732.0,353.0
2019_11_11,000036,7,investigating,579,270,255,148,37740,706.5,344.0
2019_11_11,000036,7,investigating,553,262,246,158,38868,676.0,341.0
2019_11_11,000036,7,fight,541,276,256,167,42752,669.0,359.5
2019_11_11,000036,7,fight,501,255,244,177,43188,623.0,343.5
2019_11_11,000036,7,investigating,494,275,253,151,38203,620.5,350.5
2019_11_11,000036,7,investigating,450,291,263,201,52863,581.5,391.5
2019_11_11,000036,7,investigating,453,298,194,284,55096,550.0,440.0
2019_11_11,000036,7,eat,456,309,186,278,51708,549.0,448.0
2019_11_11,000036,7,eat,459,327,179,264,47256,548.5,459.0
2019_11_11,000036,7,eat,460,365,175,229,40075,547.5,479.5
2019_11_11,000036,7,eat,466,353,164,255,41820,548.0,480.5
2019_11_11,000036,7,eat,478,365,174,244,42456,565.0,487.0
2019_11_11,000036,7,eat,484,371,202,238,48076,585.0,490.0
2019_11_11,000036,7,eat,487,372,190,238,45220,582.0,491.0
2019_11_11,000036,7,eat,530,376,151,234,35334,605.5,493.0
2019_11_11,000036,7,eat,538,377,145,233,33785,610.5,493.5
2019_11_11,000036,7,eat,529,382,155,226,35030,606.5,495.0
2019_11_11,000036,7,eat,512,415,171,192,32832,597.5,511.0
2019_11_11,000036,7,eat,519,383,164,223,36572,601.0,494.5
2019_11_11,000036,7,standing,490,375,208,217,45136,594.0,483.5
2019_11_11,000036,7,standing,488,373,194,221,42874,585.0,483.5
2019_11_11,000036,7,eat,492,372,190,224,42560,587.0,484.0
2019_11_11,000036,7,eat,503,369,179,231,41349,592.5,484.5
2019_11_11,000036,7,eat,519,363,164,243,39852,601.0,484.5
2019_11_11,000036,7,eat,519,355,164,251,41164,601.0,480.5
2019_11_15,000033,0,standing,174,441,323,267,86241,335.5,574.5
2019_11_15,000033,0,drink,207,413,245,295,72275,329.5,560.5
2019_11_15,000033,0,drink,223,399,206,309,63654,326.0,553.5
2019_11_15,000033,0,drink,223,399,139,309,42951,292.5,553.5
2019_11_15,000033,0,drink,223,371,183,326,59658,314.5,534.0
2019_11_15,000033,0,walk,223,344,219,335,73365,332.5,511.5
2019_11_15,000033,0,walk,223,385,297,229,68013,371.5,499.5
2019_11_15,000033,0,standing,223,459,363,147,53361,404.5,532.5
2019_11_15,000033,0,investigating,222,448,331,152,50312,387.5,524.0
2019_11_15,000033,0,investigating,220,436,300,157,47100,370.0,514.5
2019_11_15,000033,0,investigating,227,418,309,177,54693,381.5,506.5
2019_11_15,000033,0,walk,288,440,320,157,50240,448.0,518.5
2019_11_15,000033,0,walk,450,415,292,180,52560,596.0,505.0
2019_11_15,000033,0,walk,596,333,192,248,47616,692.0,457.0
2019_11_15,000033,0,standing,600,319,192,262,50304,696.0,450.0
2019_11_15,000033,0,walk,622,317,186,246,45756,715.0,440.0
2019_11_15,000033,0,walk,644,314,179,231,41349,733.5,429.5
2019_11_15,000033,0,standing,652,282,179,259,46361,741.5,411.5
2019_11_15,000033,0,standing,655,271,179,269,48151,744.5,405.5
2019_11_15,000033,0,standing,621,290,213,221,47073,727.5,400.5
2019_11_15,000033,0,walk,633,247,190,262,49780,728.0,378.0
2019_11_15,000033,0,walk,621,128,167,303,50601,704.5,279.5
2019_11_15,000033,0,walk,605,122,183,308,56364,696.5,276.0
2019_11_15,000033,0,walk,597,141,191,287,54817,692.5,284.5
2019_11_15,000033,0,walk,541,247,247,177,43719,664.5,335.5
2019_11_15,000033,0,walk,494,247,253,181,45793,620.5,337.5
2019_11_15,000033,0,walk,477,247,270,185,49950,612.0,339.5
2019_11_15,000033,0,standing,495,246,252,194,48888,621.0,343.0
2019_11_15,000033,0,standing,486,246,261,182,47502,616.5,337.0
2019_11_15,000033,0,standing,446,246,301,182,54782,596.5,337.0
2019_11_15,000033,0,walk,395,250,307,228,69996,548.5,364.0
2019_11_15,000033,0,walk,380,257,277,271,75067,518.5,392.5
2019_11_15,000033,0,walk,351,267,233,352,82016,467.5,443.0
2019_11_15,000033,0,walk,291,303,264,365,96360,423.0,485.5
2019_11_15,000033,0,walk,293,319,260,360,93600,423.0,499.0
2019_11_15,000033,0,standing,295,324,258,363,93654,424.0,505.5
2019_11_15,000033,0,standing,302,338,251,374,93874,427.5,525.0
2019_11_15,000033,0,standing,248,351,285,361,102885,390.5,531.5
2019_11_15,000033,0,standing,248,408,307,304,93328,401.5,560.0
2019_11_15,000033,0,standing,248,408,292,304,88768,394.0,560.0
2019_11_15,000033,0,walk,286,409,289,304,87856,430.5,561.0
2019_11_15,000033,0,walk,407,361,242,275,66550,528.0,498.5
2019_11_15,000033,0,standing,444,343,242,248,60016,565.0,467.0
2019_11_15,000033,0,standing,450,330,249,248,61752,574.5,454.0
2019_11_15,000033,0,standing,450,330,286,248,70928,593.0,454.0
2019_11_15,000033,0,walk,468,330,268,214,57352,602.0,437.0
2019_11_15,000033,0,walk,483,332,268,205,54940,617.0,434.5
2019_11_15,000033,0,standing,501,291,268,200,53600,635.0,391.0
2019_11_15,000033,0,standing,501,302,268,189,50652,635.0,396.5
2019_11_15,000033,0,standing,501,302,268,189,50652,635.0,396.5
2019_11_15,000033,0,walk,501,338,268,153,41004,635.0,414.5
2019_11_15,000033,0,walk,527,373,249,206,51294,651.5,476.0
2019_11_15,000033,0,standing,550,372,249,216,53784,674.5,480.0
2019_11_15,000033,0,walk,509,361,277,192,53184,647.5,457.0
2019_11_15,000033,0,walk,488,355,291,180,52380,633.5,445.0
2019_11_15,000033,0,standing,490,344,276,156,43056,628.0,422.0
2019_11_15,000033,0,walk,497,340,272,155,42160,633.0,417.5
2019_11_15,000033,0,walk,540,265,218,237,51666,649.0,383.5
2019_11_15,000033,0,walk,554,195,210,292,61320,659.0,341.0
2019_11_15,000033,0,walk,560,146,195,327,63765,657.5,309.5
2019_11_15,000033,0,standing,566,148,180,309,55620,656.0,302.5
2019_11_15,000033,0,standing,599,153,169,309,52221,683.5,307.5
2019_11_15,000033,0,standing,599,157,186,305,56730,692.0,309.5
2019_11_15,000033,0,standing,599,159,203,303,61509,700.5,310.5
2019_11_15,000033,0,standing,599,181,220,281,61820,709.0,321.5
2019_11_15,000033,0,walk,599,229,253,233,58949,725.5,345.5
2019_11_15,000033,0,walk,681,179,211,233,49163,786.5,295.5
2019_11_15,000033,0,standing,723,151,211,254,53594,828.5,278.0
2019_11_15,000033,0,standing,723,164,211,241,50851,828.5,284.5
2019_11_15,000033,0,investigating,739,163,169,258,43602,823.5,292.0
2019_11_15,000033,0,playwithtoy,744,160,169,261,44109,828.5,290.5
2019_11_15,000033,0,playwithtoy,747,158,169,263,44447,831.5,289.5
2019_11_15,000033,0,walk,785,156,152,263,39976,861.0,287.5
2019_11_15,000033,0,walk,791,156,194,153,29682,888.0,232.5
2019_11_15,000033,0,standing,781,162,208,148,30784,885.0,236.0
2019_11_15,000033,0,standing,761,174,237,137,32469,879.5,242.5
2019_11_15,000033,0,standing,739,170,237,137,32469,857.5,238.5
2019_11_15,000033,0,investigating,739,170,187,189,35343,832.5,264.5
2019_11_15,000033,0,investigating,739,170,187,161,30107,832.5,250.5
2019_11_15,000033,0,investigating,739,170,187,177,33099,832.5,258.5
2019_11_15,000033,0,standing,757,170,169,227,38363,841.5,283.5
2019_11_15,000033,0,standing,763,170,163,243,39609,844.5,291.5
2019_11_15,000033,0,standing,763,146,163,267,43521,844.5,279.5
2019_11_15,000033,0,standing,790,146,160,245,39200,870.0,268.5
2019_11_15,000033,0,walk,794,146,160,227,36320,874.0,259.5
2019_11_15,000033,0,walk,802,146,159,190,30210,881.5,241.0
2019_11_15,000033,0,standing,802,146,159,189,30051,881.5,240.5
2019_11_15,000033,0,investigating,802,146,159,241,38319,881.5,266.5
2019_11_15,000033,0,investigating,817,146,144,241,34704,889.0,266.5
2019_11_15,000033,0,lying,817,146,122,241,29402,878.0,266.5
2019_11_15,000033,0,sleep,796,146,125,241,30125,858.5,266.5
2019_11_15,000033,0,sleep,792,144,125,241,30125,854.5,264.5
2019_11_15,000033,0,sleep,792,144,125,239,29875,854.5,263.5
2019_11_15,000033,0,sleep,790,144,127,222,28194,853.5,255.0
2019_11_15,000033,0,sleep,790,144,127,233,29591,853.5,260.5
2019_11_15,000033,0,sleep,782,144,135,225,30375,849.5,256.5
2019_11_15,000033,0,sleep,774,146,147,235,34545,847.5,263.5
2019_11_15,000033,0,walk,793,145,215,216,46440,900.5,253.0
2019_11_15,000033,0,walk,825,145,186,223,41478,918.0,256.5
2019_11_15,000033,0,walk,838,145,168,230,38640,922.0,260.0
2019_11_15,000033,0,investigating,821,144,149,237,35313,895.5,262.5
2019_11_15,000033,0,investigating,820,144,149,239,35611,894.5,263.5
2019_11_15,000033,0,standing,820,144,149,283,42167,894.5,285.5
2019_11_15,000033,0,standing,820,159,171,260,44460,905.5,289.0
2019_11_15,000033,0,standing,820,163,160,260,41600,900.0,293.0
2019_11_15,000033,0,standing,820,144,160,266,42560,900.0,277.0
2019_11_15,000033,0,standing,820,144,149,242,36058,894.5,265.0
2019_11_15,000033,0,walk,774,144,195,234,45630,871.5,261.0
2019_11_15,000033,0,walk,739,144,230,199,45770,854.0,243.5
2019_11_15,000033,0,standing,777,144,192,210,40320,873.0,249.0
2019_11_15,000033,0,walk,735,150,211,210,44310,840.5,255.0
2019_11_15,000033,0,walk,729,152,207,210,43470,832.5,257.0
2019_11_15,000033,0,walk,740,142,207,186,38502,843.5,235.0
2019_11_15,000033,0,standing,740,142,207,192,39744,843.5,238.0
2019_11_15,000033,1,standing,240,205,319,275,87725,399.5,342.5
2019_11_15,000033,1,standing,192,243,345,197,67965,364.5,341.5
2019_11_15,000033,1,standing,186,241,348,211,73428,360.0,346.5
2019_11_15,000033,1,standing,177,221,348,179,62292,351.0,310.5
2019_11_15,000033,1,standing,162,187,348,177,61596,336.0,275.5
2019_11_15,000033,1,standing,156,174,348,218,75864,330.0,283.0
2019_11_15,000033,1,standing,156,174,366,209,76494,339.0,278.5
2019_11_15,000033,1,walk,240,131,366,197,72102,423.0,229.5
2019_11_15,000033,1,walk,267,177,321,229,73509,427.5,291.5
2019_11_15,000033,1,walk,299,224,297,261,77517,447.5,354.5
2019_11_15,000033,1,walk,251,270,301,292,87892,401.5,416.0
2019_11_15,000033,1,walk,254,270,279,330,92070,393.5,435.0
2019_11_15,000033,1,walk,258,277,257,399,102543,386.5,476.5
2019_11_15,000033,1,walk,261,283,235,394,92590,378.5,480.0
2019_11_15,000033,1,standing,275,295,237,389,92193,393.5,489.5
2019_11_15,000033,1,standing,286,284,198,386,76428,385.0,477.0
2019_11_15,000033,1,walk,286,341,246,277,68142,409.0,479.5
2019_11_15,000033,1,walk,286,374,274,214,58636,423.0,481.0
2019_11_15,000033,1,walk,329,389,288,189,54432,473.0,483.5
2019_11_15,000033,1,walk,342,380,295,177,52215,489.5,468.5
2019_11_15,000033,1,walk,377,364,303,165,49995,528.5,446.5
2019_11_15,000033,1,walk,481,347,310,152,47120,636.0,423.0
2019_11_15,000033,1,walk,535,340,302,156,47112,686.0,418.0
2019_11_15,000033,1,standing,559,323,295,160,47200,706.5,403.0
2019_11_15,000033,1,standing,590,319,252,187,47124,716.0,412.5
2019_11_15,000033,1,standing,590,319,252,199,50148,716.0,418.5
2019_11_15,000033,1,standing,590,334,272,137,37264,726.0,402.5
2019_11_15,000033,1,walk,592,326,272,137,37264,728.0,394.5
2019_11_15,000033,1,walk,654,322,272,137,37264,790.0,390.5
2019_11_15,000033,1,standing,696,306,263,155,40765,827.5,383.5
2019_11_15,000033,1,standing,691,261,234,211,49374,808.0,366.5
2019_11_15,000033,1,standing,691,248,176,269,47344,779.0,382.5
2019_11_15,000033,1,standing,685,248,182,256,46592,776.0,376.0
2019_11_15,000033,1,standing,672,248,195,249,48555,769.5,372.5
2019_11_15,000033,1,walk,630,248,237,206,48822,748.5,351.0
2019_11_15,000033,1,walk,574,233,276,195,53820,712.0,330.5
2019_11_15,000033,1,walk,523,223,304,185,56240,675.0,315.5
2019_11_15,000033,1,walk,377,215,355,174,61770,554.5,302.0
2019_11_15,000033,1,walk,237,206,374,224,83776,424.0,318.0
2019_11_15,000033,1,walk,173,227,323,323,104329,334.5,388.5
2019_11_15,000033,1,walk,173,227,272,384,104448,309.0,419.0
2019_11_15,000033,1,standing,173,249,225,346,77850,285.5,422.0
2019_11_15,000033,1,standing,173,249,225,340,76500,285.5,419.0
2019_11_15,000033,1,standing,173,249,225,311,69975,285.5,404.5
2019_11_15,000033,1,standing,173,249,289,227,65603,317.5,362.5
2019_11_15,000033,1,standing,173,232,279,281,78399,312.5,372.5
2019_11_15,000033,1,standing,173,210,279,289,80631,312.5,354.5
2019_11_15,000033,1,standing,173,242,315,214,67410,330.5,349.0
2019_11_15,000033,1,standing,173,232,315,229,72135,330.5,346.5
2019_11_15,000033,1,standing,173,232,315,224,70560,330.5,344.0
2019_11_15,000033,1,standing,173,232,315,208,65520,330.5,336.0
2019_11_15,000033,1,standing,173,239,323,201,64923,334.5,339.5
2019_11_15,000033,1,standing,173,239,346,143,49478,346.0,310.5
2019_11_15,000033,1,standing,173,244,346,185,64010,346.0,336.5
2019_11_15,000033,1,walk,173,201,346,155,53630,346.0,278.5
2019_11_15,000033,1,standing,173,26,282,330,93060,314.0,191.0
2019_11_15,000033,1,standing,192,26,263,330,86790,323.5,191.0
2019_11_15,000033,1,standing,193,0,279,317,88443,332.5,158.5
2019_11_15,000033,1,standing,193,0,327,291,95157,356.5,145.5
2019_11_15,000033,1,standing,193,0,327,264,86328,356.5,132.0
2019_11_15,000033,1,standing,193,0,327,238,77826,356.5,119.0
2019_11_15,000033,1,standing,193,0,354,201,71154,370.0,100.5
2019_11_15,000033,1,standing,193,0,354,219,77526,370.0,109.5
2019_11_15,000033,1,standing,193,0,354,189,66906,370.0,94.5
2019_11_15,000033,1,standing,193,0,351,199,69849,368.5,99.5
2019_11_15,000033,1,walk,193,0,336,233,78288,361.0,116.5
2019_11_15,000033,1,standing,193,0,330,312,102960,358.0,156.0
2019_11_15,000033,1,standing,187,2,304,340,103360,339.0,172.0
2019_11_15,000033,1,standing,184,12,314,312,97968,341.0,168.0
2019_11_15,000033,1,standing,173,13,317,330,104610,331.5,178.0
2019_11_15,000033,1,standing,181,1,316,339,107124,339.0,170.5
2019_11_15,000033,1,standing,182,4,319,314,100166,341.5,161.0
2019_11_15,000033,1,standing,173,5,325,337,109525,335.5,173.5
2019_11_15,000033,1,standing,178,7,322,313,100786,339.0,163.5
2019_11_15,000033,1,walk,171,78,337,281,94697,339.5,218.5
2019_11_15,000033,1,walk,163,148,353,250,88250,339.5,273.0
2019_11_15,000033,1,walk,159,203,338,297,100386,328.0,351.5
2019_11_15,000033,1,walk,155,219,265,382,101230,287.5,410.0
2019_11_15,000033,1,walk,159,257,213,440,93720,265.5,477.0
2019_11_15,000033,1,walk,166,301,149,401,59749,240.5,501.5
2019_11_15,000033,1,drink,169,323,190,382,72580,264.0,514.0
2019_11_15,000033,1,standing,160,323,190,393,74670,255.0,519.5
2019_11_15,000033,1,standing,160,323,190,393,74670,255.0,519.5
2019_11_15,000033,1,standing,160,358,232,358,83056,276.0,537.0
2019_11_15,000033,1,standing,160,390,268,326,87368,294.0,553.0
2019_11_15,000033,1,standing,160,390,282,326,91932,301.0,553.0
2019_11_15,000033,1,standing,166,383,292,333,97236,312.0,549.5
2019_11_15,000033,1,standing,170,379,297,337,100089,318.5,547.5
2019_11_15,000033,1,standing,170,415,303,301,91203,321.5,565.5
2019_11_15,000033,1,walk,166,410,327,252,82404,329.5,536.0
2019_11_15,000033,1,walk,162,404,350,204,71400,337.0,506.0
2019_11_15,000033,1,walk,161,337,333,249,82917,327.5,461.5
2019_11_15,000033,1,walk,154,227,303,341,103323,305.5,397.5
2019_11_15,000033,1,walk,155,181,287,349,100163,298.5,355.5
2019_11_15,000033,1,investigating,156,155,279,353,98487,295.5,331.5
2019_11_15,000033,1,investigating,166,129,246,370,91020,289.0,314.0
2019_11_15,000033,1,walk,160,56,240,421,101040,280.0,266.5
2019_11_15,000033,1,standing,155,40,234,416,97344,272.0,248.0
2019_11_15,000033,1,standing,149,24,228,410,93480,263.0,229.0
2019_11_15,000033,1,standing,158,6,228,410,93480,272.0,211.0
2019_11_15,000033,1,standing,182,0,228,410,93480,296.0,205.0
2019_11_15,000033,1,standing,182,0,277,381,105537,320.5,190.5
2019_11_15,000033,1,standing,182,0,277,362,100274,320.5,181.0
2019_11_15,000033,2,standing,531,73,157,317,49769,609.5,231.5
2019_11_15,000033,2,standing,501,126,164,317,51988,583.0,284.5
2019_11_15,000033,2,walk,520,183,164,317,51988,602.0,341.5
2019_11_15,000033,2,walk,513,216,164,311,51004,595.0,371.5
2019_11_15,000033,2,walk,497,252,175,295,51625,584.5,399.5
2019_11_15,000033,2,walk,414,317,258,230,59340,543.0,432.0
2019_11_15,000033,2,walk,383,377,286,212,60632,526.0,483.0
2019_11_15,000033,2,standing,374,388,286,212,60632,517.0,494.0
2019_11_15,000033,2,standing,374,388,286,183,52338,517.0,479.5
2019_11_15,000033,2,walk,341,372,302,152,45904,492.0,448.0
2019_11_15,000033,2,walk,244,342,348,167,58116,418.0,425.5
